PeriodEnd,PeriodStart,Period,AirTemp,Ghi
2012-07-20T22:00:00Z,2012-07-20T21:00:00Z,PT60M,12.5,7
2012-07-20T23:00:00Z,2012-07-20T22:00:00Z,PT60M,12.8,51
2012-07-21T00:00:00Z,2012-07-20T23:00:00Z,PT60M,13.1,62
2012-07-21T01:00:00Z,2012-07-21T00:00:00Z,PT60M,13.4,249
2012-07-21T02:00:00Z,2012-07-21T01:00:00Z,PT60M,13.9,172
2012-07-21T03:00:00Z,2012-07-21T02:00:00Z,PT60M,14.4,96
2012-07-21T04:00:00Z,2012-07-21T03:00:00Z,PT60M,14.5,111
2012-07-21T05:00:00Z,2012-07-21T04:00:00Z,PT60M,14.3,234
2012-07-21T06:00:00Z,2012-07-21T05:00:00Z,PT60M,14.2,166
2012-07-21T07:00:00Z,2012-07-21T06:00:00Z,PT60M,13.9,43
2012-07-21T08:00:00Z,2012-07-21T07:00:00Z,PT60M,13.5,6
2012-07-21T09:00:00Z,2012-07-21T08:00:00Z,PT60M,13.1,0
2012-07-21T10:00:00Z,2012-07-21T09:00:00Z,PT60M,12.8,0
2012-07-21T11:00:00Z,2012-07-21T10:00:00Z,PT60M,12.5,0
2012-07-21T12:00:00Z,2012-07-21T11:00:00Z,PT60M,12.3,0
2012-07-21T13:00:00Z,2012-07-21T12:00:00Z,PT60M,12.2,0
2012-07-21T14:00:00Z,2012-07-21T13:00:00Z,PT60M,12.3,0
2012-07-21T15:00:00Z,2012-07-21T14:00:00Z,PT60M,12.4,0
2012-07-21T16:00:00Z,2012-07-21T15:00:00Z,PT60M,12.5,0
2012-07-21T17:00:00Z,2012-07-21T16:00:00Z,PT60M,12.4,0
2012-07-21T18:00:00Z,2012-07-21T17:00:00Z,PT60M,12.4,0
2012-07-21T19:00:00Z,2012-07-21T18:00:00Z,PT60M,12.4,0
2012-07-21T20:00:00Z,2012-07-21T19:00:00Z,PT60M,12.4,0
2012-07-21T21:00:00Z,2012-07-21T20:00:00Z,PT60M,12.4,1
2012-07-21T22:00:00Z,2012-07-21T21:00:00Z,PT60M,12.4,46
2012-07-21T23:00:00Z,2012-07-21T22:00:00Z,PT60M,12.4,208
2012-07-22T00:00:00Z,2012-07-21T23:00:00Z,PT60M,12.4,179
2012-07-22T01:00:00Z,2012-07-22T00:00:00Z,PT60M,12.8,153
2012-07-22T02:00:00Z,2012-07-22T01:00:00Z,PT60M,13.5,218
2012-07-22T03:00:00Z,2012-07-22T02:00:00Z,PT60M,14.2,160
2012-07-22T04:00:00Z,2012-07-22T03:00:00Z,PT60M,14.4,97
2012-07-22T05:00:00Z,2012-07-22T04:00:00Z,PT60M,14.2,137
2012-07-22T06:00:00Z,2012-07-22T05:00:00Z,PT60M,14.1,171
2012-07-22T07:00:00Z,2012-07-22T06:00:00Z,PT60M,13.8,76
2012-07-22T08:00:00Z,2012-07-22T07:00:00Z,PT60M,13.5,7
2012-07-22T09:00:00Z,2012-07-22T08:00:00Z,PT60M,13.2,0
2012-07-22T10:00:00Z,2012-07-22T09:00:00Z,PT60M,12.9,0
2012-07-22T11:00:00Z,2012-07-22T10:00:00Z,PT60M,12.7,0
2012-07-22T12:00:00Z,2012-07-22T11:00:00Z,PT60M,12.4,0
2012-07-22T13:00:00Z,2012-07-22T12:00:00Z,PT60M,12.5,0
2012-07-22T14:00:00Z,2012-07-22T13:00:00Z,PT60M,12.7,0
2012-07-22T15:00:00Z,2012-07-22T14:00:00Z,PT60M,12.9,0
2012-07-22T16:00:00Z,2012-07-22T15:00:00Z,PT60M,13.0,0
2012-07-22T17:00:00Z,2012-07-22T16:00:00Z,PT60M,12.9,0
2012-07-22T18:00:00Z,2012-07-22T17:00:00Z,PT60M,12.8,0
2012-07-22T19:00:00Z,2012-07-22T18:00:00Z,PT60M,12.6,0
2012-07-22T20:00:00Z,2012-07-22T19:00:00Z,PT60M,12.5,0
2012-07-22T21:00:00Z,2012-07-22T20:00:00Z,PT60M,12.4,2
2012-07-22T22:00:00Z,2012-07-22T21:00:00Z,PT60M,12.4,81
2012-07-22T23:00:00Z,2012-07-22T22:00:00Z,PT60M,12.5,234
2012-07-23T00:00:00Z,2012-07-22T23:00:00Z,PT60M,12.6,378
2012-07-23T01:00:00Z,2012-07-23T00:00:00Z,PT60M,13.0,197
2012-07-23T02:00:00Z,2012-07-23T01:00:00Z,PT60M,13.5,280
2012-07-23T03:00:00Z,2012-07-23T02:00:00Z,PT60M,14.0,479
2012-07-23T04:00:00Z,2012-07-23T03:00:00Z,PT60M,14.2,492
2012-07-23T05:00:00Z,2012-07-23T04:00:00Z,PT60M,14.1,391
2012-07-23T06:00:00Z,2012-07-23T05:00:00Z,PT60M,14.0,239
2012-07-23T07:00:00Z,2012-07-23T06:00:00Z,PT60M,13.7,79
2012-07-23T08:00:00Z,2012-07-23T07:00:00Z,PT60M,13.3,8
2012-07-23T09:00:00Z,2012-07-23T08:00:00Z,PT60M,12.9,0
2012-07-23T10:00:00Z,2012-07-23T09:00:00Z,PT60M,12.5,0
2012-07-23T11:00:00Z,2012-07-23T10:00:00Z,PT60M,12.2,0
2012-07-23T12:00:00Z,2012-07-23T11:00:00Z,PT60M,11.9,0
2012-07-23T13:00:00Z,2012-07-23T12:00:00Z,PT60M,11.8,0
2012-07-23T14:00:00Z,2012-07-23T13:00:00Z,PT60M,12.0,0
2012-07-23T15:00:00Z,2012-07-23T14:00:00Z,PT60M,12.1,0
2012-07-23T16:00:00Z,2012-07-23T15:00:00Z,PT60M,12.2,0
2012-07-23T17:00:00Z,2012-07-23T16:00:00Z,PT60M,12.2,0
2012-07-23T18:00:00Z,2012-07-23T17:00:00Z,PT60M,12.2,0
2012-07-23T19:00:00Z,2012-07-23T18:00:00Z,PT60M,12.1,0
2012-07-23T20:00:00Z,2012-07-23T19:00:00Z,PT60M,12.1,0
2012-07-23T21:00:00Z,2012-07-23T20:00:00Z,PT60M,12.0,1
2012-07-23T22:00:00Z,2012-07-23T21:00:00Z,PT60M,12.0,39
2012-07-23T23:00:00Z,2012-07-23T22:00:00Z,PT60M,12.0,85
2012-07-24T00:00:00Z,2012-07-23T23:00:00Z,PT60M,12.0,93
2012-07-24T01:00:00Z,2012-07-24T00:00:00Z,PT60M,12.4,94
2012-07-24T02:00:00Z,2012-07-24T01:00:00Z,PT60M,13.2,166
2012-07-24T03:00:00Z,2012-07-24T02:00:00Z,PT60M,14.0,336
2012-07-24T04:00:00Z,2012-07-24T03:00:00Z,PT60M,14.4,217
2012-07-24T05:00:00Z,2012-07-24T04:00:00Z,PT60M,14.4,113
2012-07-24T06:00:00Z,2012-07-24T05:00:00Z,PT60M,14.4,85
2012-07-24T07:00:00Z,2012-07-24T06:00:00Z,PT60M,14.2,38
2012-07-24T08:00:00Z,2012-07-24T07:00:00Z,PT60M,13.8,8
2012-07-24T09:00:00Z,2012-07-24T08:00:00Z,PT60M,13.3,0
2012-07-24T10:00:00Z,2012-07-24T09:00:00Z,PT60M,12.9,0
2012-07-24T11:00:00Z,2012-07-24T10:00:00Z,PT60M,12.4,0
2012-07-24T12:00:00Z,2012-07-24T11:00:00Z,PT60M,11.9,0
2012-07-24T13:00:00Z,2012-07-24T12:00:00Z,PT60M,12.0,0
2012-07-24T14:00:00Z,2012-07-24T13:00:00Z,PT60M,12.3,0
2012-07-24T15:00:00Z,2012-07-24T14:00:00Z,PT60M,12.7,0
2012-07-24T16:00:00Z,2012-07-24T15:00:00Z,PT60M,12.6,0
2012-07-24T17:00:00Z,2012-07-24T16:00:00Z,PT60M,12.1,0
2012-07-24T18:00:00Z,2012-07-24T17:00:00Z,PT60M,11.6,0
2012-07-24T19:00:00Z,2012-07-24T18:00:00Z,PT60M,11.3,0
2012-07-24T20:00:00Z,2012-07-24T19:00:00Z,PT60M,11.2,0
2012-07-24T21:00:00Z,2012-07-24T20:00:00Z,PT60M,11.2,2
2012-07-24T22:00:00Z,2012-07-24T21:00:00Z,PT60M,11.1,82
2012-07-24T23:00:00Z,2012-07-24T22:00:00Z,PT60M,11.0,237
2012-07-25T00:00:00Z,2012-07-24T23:00:00Z,PT60M,10.9,393
2012-07-25T01:00:00Z,2012-07-25T00:00:00Z,PT60M,11.8,509
2012-07-25T02:00:00Z,2012-07-25T01:00:00Z,PT60M,13.3,571
2012-07-25T03:00:00Z,2012-07-25T02:00:00Z,PT60M,15.0,574
2012-07-25T04:00:00Z,2012-07-25T03:00:00Z,PT60M,15.8,518
2012-07-25T05:00:00Z,2012-07-25T04:00:00Z,PT60M,16.1,405
2012-07-25T06:00:00Z,2012-07-25T05:00:00Z,PT60M,16.2,251
2012-07-25T07:00:00Z,2012-07-25T06:00:00Z,PT60M,15.9,85
2012-07-25T08:00:00Z,2012-07-25T07:00:00Z,PT60M,15.3,9
2012-07-25T09:00:00Z,2012-07-25T08:00:00Z,PT60M,14.6,0
2012-07-25T10:00:00Z,2012-07-25T09:00:00Z,PT60M,13.9,0
2012-07-25T11:00:00Z,2012-07-25T10:00:00Z,PT60M,13.3,0
2012-07-25T12:00:00Z,2012-07-25T11:00:00Z,PT60M,12.7,0
2012-07-25T13:00:00Z,2012-07-25T12:00:00Z,PT60M,12.5,0
2012-07-25T14:00:00Z,2012-07-25T13:00:00Z,PT60M,12.6,0
2012-07-25T15:00:00Z,2012-07-25T14:00:00Z,PT60M,12.7,0
2012-07-25T16:00:00Z,2012-07-25T15:00:00Z,PT60M,12.6,0
2012-07-25T17:00:00Z,2012-07-25T16:00:00Z,PT60M,12.4,0
2012-07-25T18:00:00Z,2012-07-25T17:00:00Z,PT60M,12.2,0
2012-07-25T19:00:00Z,2012-07-25T18:00:00Z,PT60M,12.0,0
2012-07-25T20:00:00Z,2012-07-25T19:00:00Z,PT60M,11.8,0
2012-07-25T21:00:00Z,2012-07-25T20:00:00Z,PT60M,11.6,1
2012-07-25T22:00:00Z,2012-07-25T21:00:00Z,PT60M,11.8,53
2012-07-25T23:00:00Z,2012-07-25T22:00:00Z,PT60M,12.3,112
2012-07-26T00:00:00Z,2012-07-25T23:00:00Z,PT60M,12.8,169
2012-07-26T01:00:00Z,2012-07-26T00:00:00Z,PT60M,13.6,167
2012-07-26T02:00:00Z,2012-07-26T01:00:00Z,PT60M,14.8,281
2012-07-26T03:00:00Z,2012-07-26T02:00:00Z,PT60M,15.9,170
2012-07-26T04:00:00Z,2012-07-26T03:00:00Z,PT60M,16.4,51
2012-07-26T05:00:00Z,2012-07-26T04:00:00Z,PT60M,16.4,203
2012-07-26T06:00:00Z,2012-07-26T05:00:00Z,PT60M,16.2,225
2012-07-26T07:00:00Z,2012-07-26T06:00:00Z,PT60M,15.8,84
2012-07-26T08:00:00Z,2012-07-26T07:00:00Z,PT60M,15.1,10
2012-07-26T09:00:00Z,2012-07-26T08:00:00Z,PT60M,14.4,0
2012-07-26T10:00:00Z,2012-07-26T09:00:00Z,PT60M,13.7,0
2012-07-26T11:00:00Z,2012-07-26T10:00:00Z,PT60M,13.1,0
2012-07-26T12:00:00Z,2012-07-26T11:00:00Z,PT60M,12.4,0
2012-07-26T13:00:00Z,2012-07-26T12:00:00Z,PT60M,12.0,0
2012-07-26T14:00:00Z,2012-07-26T13:00:00Z,PT60M,11.6,0
2012-07-26T15:00:00Z,2012-07-26T14:00:00Z,PT60M,11.3,0
2012-07-26T16:00:00Z,2012-07-26T15:00:00Z,PT60M,11.0,0
2012-07-26T17:00:00Z,2012-07-26T16:00:00Z,PT60M,10.7,0
2012-07-26T18:00:00Z,2012-07-26T17:00:00Z,PT60M,10.4,0
2012-07-26T19:00:00Z,2012-07-26T18:00:00Z,PT60M,10.0,0
2012-07-26T20:00:00Z,2012-07-26T19:00:00Z,PT60M,9.7,0
2012-07-26T21:00:00Z,2012-07-26T20:00:00Z,PT60M,9.3,2
2012-07-26T22:00:00Z,2012-07-26T21:00:00Z,PT60M,9.7,90
2012-07-26T23:00:00Z,2012-07-26T22:00:00Z,PT60M,10.5,252
2012-07-27T00:00:00Z,2012-07-26T23:00:00Z,PT60M,11.3,410
2012-07-27T01:00:00Z,2012-07-27T00:00:00Z,PT60M,12.1,525
2012-07-27T02:00:00Z,2012-07-27T01:00:00Z,PT60M,12.9,586
2012-07-27T03:00:00Z,2012-07-27T02:00:00Z,PT60M,13.7,582
2012-07-27T04:00:00Z,2012-07-27T03:00:00Z,PT60M,14.1,316
2012-07-27T05:00:00Z,2012-07-27T04:00:00Z,PT60M,14.2,292
2012-07-27T06:00:00Z,2012-07-27T05:00:00Z,PT60M,14.2,181
2012-07-27T07:00:00Z,2012-07-27T06:00:00Z,PT60M,13.9,47
2012-07-27T08:00:00Z,2012-07-27T07:00:00Z,PT60M,13.3,10
2012-07-27T09:00:00Z,2012-07-27T08:00:00Z,PT60M,12.6,0
2012-07-27T10:00:00Z,2012-07-27T09:00:00Z,PT60M,11.9,0
2012-07-27T11:00:00Z,2012-07-27T10:00:00Z,PT60M,11.1,0
2012-07-27T12:00:00Z,2012-07-27T11:00:00Z,PT60M,10.4,0
2012-07-27T13:00:00Z,2012-07-27T12:00:00Z,PT60M,10.2,0
2012-07-27T14:00:00Z,2012-07-27T13:00:00Z,PT60M,10.3,0
2012-07-27T15:00:00Z,2012-07-27T14:00:00Z,PT60M,10.5,0
2012-07-27T16:00:00Z,2012-07-27T15:00:00Z,PT60M,10.6,0
2012-07-27T17:00:00Z,2012-07-27T16:00:00Z,PT60M,10.6,0
2012-07-27T18:00:00Z,2012-07-27T17:00:00Z,PT60M,10.5,0
2012-07-27T19:00:00Z,2012-07-27T18:00:00Z,PT60M,10.5,0
2012-07-27T20:00:00Z,2012-07-27T19:00:00Z,PT60M,10.4,0
2012-07-27T21:00:00Z,2012-07-27T20:00:00Z,PT60M,10.4,2
2012-07-27T22:00:00Z,2012-07-27T21:00:00Z,PT60M,10.7,91
2012-07-27T23:00:00Z,2012-07-27T22:00:00Z,PT60M,11.1,252
2012-07-28T00:00:00Z,2012-07-27T23:00:00Z,PT60M,11.6,407
2012-07-28T01:00:00Z,2012-07-28T00:00:00Z,PT60M,12.3,523
2012-07-28T02:00:00Z,2012-07-28T01:00:00Z,PT60M,13.3,583
2012-07-28T03:00:00Z,2012-07-28T02:00:00Z,PT60M,14.2,510
2012-07-28T04:00:00Z,2012-07-28T03:00:00Z,PT60M,14.7,265
2012-07-28T05:00:00Z,2012-07-28T04:00:00Z,PT60M,14.9,187
2012-07-28T06:00:00Z,2012-07-28T05:00:00Z,PT60M,15.0,201
2012-07-28T07:00:00Z,2012-07-28T06:00:00Z,PT60M,14.8,92
2012-07-28T08:00:00Z,2012-07-28T07:00:00Z,PT60M,14.3,11
2012-07-28T09:00:00Z,2012-07-28T08:00:00Z,PT60M,13.8,0
2012-07-28T10:00:00Z,2012-07-28T09:00:00Z,PT60M,13.1,0
2012-07-28T11:00:00Z,2012-07-28T10:00:00Z,PT60M,12.2,0
2012-07-28T12:00:00Z,2012-07-28T11:00:00Z,PT60M,11.3,0
2012-07-28T13:00:00Z,2012-07-28T12:00:00Z,PT60M,11.0,0
2012-07-28T14:00:00Z,2012-07-28T13:00:00Z,PT60M,11.2,0
2012-07-28T15:00:00Z,2012-07-28T14:00:00Z,PT60M,11.4,0
2012-07-28T16:00:00Z,2012-07-28T15:00:00Z,PT60M,11.3,0
2012-07-28T17:00:00Z,2012-07-28T16:00:00Z,PT60M,11.2,0
2012-07-28T18:00:00Z,2012-07-28T17:00:00Z,PT60M,11.0,0
2012-07-28T19:00:00Z,2012-07-28T18:00:00Z,PT60M,10.9,0
2012-07-28T20:00:00Z,2012-07-28T19:00:00Z,PT60M,10.7,0
2012-07-28T21:00:00Z,2012-07-28T20:00:00Z,PT60M,10.5,2
2012-07-28T22:00:00Z,2012-07-28T21:00:00Z,PT60M,10.8,93
2012-07-28T23:00:00Z,2012-07-28T22:00:00Z,PT60M,11.3,256
2012-07-29T00:00:00Z,2012-07-28T23:00:00Z,PT60M,11.8,413
2012-07-29T01:00:00Z,2012-07-29T00:00:00Z,PT60M,12.5,523
2012-07-29T02:00:00Z,2012-07-29T01:00:00Z,PT60M,13.2,362
2012-07-29T03:00:00Z,2012-07-29T02:00:00Z,PT60M,13.9,365
2012-07-29T04:00:00Z,2012-07-29T03:00:00Z,PT60M,14.2,223
2012-07-29T05:00:00Z,2012-07-29T04:00:00Z,PT60M,14.1,273
2012-07-29T06:00:00Z,2012-07-29T05:00:00Z,PT60M,14.0,259
2012-07-29T07:00:00Z,2012-07-29T06:00:00Z,PT60M,13.7,92
2012-07-29T08:00:00Z,2012-07-29T07:00:00Z,PT60M,13.1,11
2012-07-29T09:00:00Z,2012-07-29T08:00:00Z,PT60M,12.6,0
2012-07-29T10:00:00Z,2012-07-29T09:00:00Z,PT60M,11.9,0
2012-07-29T11:00:00Z,2012-07-29T10:00:00Z,PT60M,11.2,0
2012-07-29T12:00:00Z,2012-07-29T11:00:00Z,PT60M,10.5,0
2012-07-29T13:00:00Z,2012-07-29T12:00:00Z,PT60M,10.2,0
2012-07-29T14:00:00Z,2012-07-29T13:00:00Z,PT60M,10.2,0
2012-07-29T15:00:00Z,2012-07-29T14:00:00Z,PT60M,10.3,0
2012-07-29T16:00:00Z,2012-07-29T15:00:00Z,PT60M,10.3,0
2012-07-29T17:00:00Z,2012-07-29T16:00:00Z,PT60M,10.1,0
2012-07-29T18:00:00Z,2012-07-29T17:00:00Z,PT60M,10.0,0
2012-07-29T19:00:00Z,2012-07-29T18:00:00Z,PT60M,9.9,0
2012-07-29T20:00:00Z,2012-07-29T19:00:00Z,PT60M,9.8,0
2012-07-29T21:00:00Z,2012-07-29T20:00:00Z,PT60M,9.7,2
2012-07-29T22:00:00Z,2012-07-29T21:00:00Z,PT60M,9.8,96
2012-07-29T23:00:00Z,2012-07-29T22:00:00Z,PT60M,10.2,262
2012-07-30T00:00:00Z,2012-07-29T23:00:00Z,PT60M,10.6,415
2012-07-30T01:00:00Z,2012-07-30T00:00:00Z,PT60M,11.2,298
2012-07-30T02:00:00Z,2012-07-30T01:00:00Z,PT60M,11.9,461
2012-07-30T03:00:00Z,2012-07-30T02:00:00Z,PT60M,12.5,572
2012-07-30T04:00:00Z,2012-07-30T03:00:00Z,PT60M,12.8,522
2012-07-30T05:00:00Z,2012-07-30T04:00:00Z,PT60M,12.8,419
2012-07-30T06:00:00Z,2012-07-30T05:00:00Z,PT60M,12.8,259
2012-07-30T07:00:00Z,2012-07-30T06:00:00Z,PT60M,12.5,89
2012-07-30T08:00:00Z,2012-07-30T07:00:00Z,PT60M,12.1,11
2012-07-30T09:00:00Z,2012-07-30T08:00:00Z,PT60M,11.6,0
2012-07-30T10:00:00Z,2012-07-30T09:00:00Z,PT60M,11.1,0
2012-07-30T11:00:00Z,2012-07-30T10:00:00Z,PT60M,10.7,0
2012-07-30T12:00:00Z,2012-07-30T11:00:00Z,PT60M,10.3,0
2012-07-30T13:00:00Z,2012-07-30T12:00:00Z,PT60M,10.3,0
2012-07-30T14:00:00Z,2012-07-30T13:00:00Z,PT60M,10.5,0
2012-07-30T15:00:00Z,2012-07-30T14:00:00Z,PT60M,10.8,0
2012-07-30T16:00:00Z,2012-07-30T15:00:00Z,PT60M,10.8,0
2012-07-30T17:00:00Z,2012-07-30T16:00:00Z,PT60M,10.7,0
2012-07-30T18:00:00Z,2012-07-30T17:00:00Z,PT60M,10.5,0
2012-07-30T19:00:00Z,2012-07-30T18:00:00Z,PT60M,10.4,0
2012-07-30T20:00:00Z,2012-07-30T19:00:00Z,PT60M,10.3,0
2012-07-30T21:00:00Z,2012-07-30T20:00:00Z,PT60M,10.2,1
2012-07-30T22:00:00Z,2012-07-30T21:00:00Z,PT60M,10.2,77
2012-07-30T23:00:00Z,2012-07-30T22:00:00Z,PT60M,10.3,210
2012-07-31T00:00:00Z,2012-07-30T23:00:00Z,PT60M,10.3,213
2012-07-31T01:00:00Z,2012-07-31T00:00:00Z,PT60M,10.7,259
2012-07-31T02:00:00Z,2012-07-31T01:00:00Z,PT60M,11.5,170
2012-07-31T03:00:00Z,2012-07-31T02:00:00Z,PT60M,12.2,78
2012-07-31T04:00:00Z,2012-07-31T03:00:00Z,PT60M,12.5,262
2012-07-31T05:00:00Z,2012-07-31T04:00:00Z,PT60M,12.5,207
2012-07-31T06:00:00Z,2012-07-31T05:00:00Z,PT60M,12.5,147
2012-07-31T07:00:00Z,2012-07-31T06:00:00Z,PT60M,12.3,80
2012-07-31T08:00:00Z,2012-07-31T07:00:00Z,PT60M,11.9,12
2012-07-31T09:00:00Z,2012-07-31T08:00:00Z,PT60M,11.5,0
2012-07-31T10:00:00Z,2012-07-31T09:00:00Z,PT60M,11.0,0
2012-07-31T11:00:00Z,2012-07-31T10:00:00Z,PT60M,10.3,0
2012-07-31T12:00:00Z,2012-07-31T11:00:00Z,PT60M,9.7,0
2012-07-31T13:00:00Z,2012-07-31T12:00:00Z,PT60M,9.6,0
2012-07-31T14:00:00Z,2012-07-31T13:00:00Z,PT60M,9.7,0
2012-07-31T15:00:00Z,2012-07-31T14:00:00Z,PT60M,9.9,0
2012-07-31T16:00:00Z,2012-07-31T15:00:00Z,PT60M,10.0,0
2012-07-31T17:00:00Z,2012-07-31T16:00:00Z,PT60M,9.8,0
2012-07-31T18:00:00Z,2012-07-31T17:00:00Z,PT60M,9.7,0
2012-07-31T19:00:00Z,2012-07-31T18:00:00Z,PT60M,9.6,0
2012-07-31T20:00:00Z,2012-07-31T19:00:00Z,PT60M,9.5,0
2012-07-31T21:00:00Z,2012-07-31T20:00:00Z,PT60M,9.4,2
2012-07-31T22:00:00Z,2012-07-31T21:00:00Z,PT60M,9.5,91
2012-07-31T23:00:00Z,2012-07-31T22:00:00Z,PT60M,9.8,253
2012-08-01T00:00:00Z,2012-07-31T23:00:00Z,PT60M,10.1,411
2012-08-01T01:00:00Z,2012-08-01T00:00:00Z,PT60M,10.6,529
2012-08-01T02:00:00Z,2012-08-01T01:00:00Z,PT60M,11.3,591
2012-08-01T03:00:00Z,2012-08-01T02:00:00Z,PT60M,12.0,592
2012-08-01T04:00:00Z,2012-08-01T03:00:00Z,PT60M,12.3,533
2012-08-01T05:00:00Z,2012-08-01T04:00:00Z,PT60M,12.3,420
2012-08-01T06:00:00Z,2012-08-01T05:00:00Z,PT60M,12.1,264
2012-08-01T07:00:00Z,2012-08-01T06:00:00Z,PT60M,11.9,96
2012-08-01T08:00:00Z,2012-08-01T07:00:00Z,PT60M,11.5,13
2012-08-01T09:00:00Z,2012-08-01T08:00:00Z,PT60M,11.1,0
2012-08-01T10:00:00Z,2012-08-01T09:00:00Z,PT60M,10.6,0
2012-08-01T11:00:00Z,2012-08-01T10:00:00Z,PT60M,10.1,0
2012-08-01T12:00:00Z,2012-08-01T11:00:00Z,PT60M,9.6,0
2012-08-01T13:00:00Z,2012-08-01T12:00:00Z,PT60M,9.5,0
2012-08-01T14:00:00Z,2012-08-01T13:00:00Z,PT60M,9.7,0
2012-08-01T15:00:00Z,2012-08-01T14:00:00Z,PT60M,10.0,0
2012-08-01T16:00:00Z,2012-08-01T15:00:00Z,PT60M,10.1,0
2012-08-01T17:00:00Z,2012-08-01T16:00:00Z,PT60M,10.0,0
2012-08-01T18:00:00Z,2012-08-01T17:00:00Z,PT60M,9.9,0
2012-08-01T19:00:00Z,2012-08-01T18:00:00Z,PT60M,9.8,0
2012-08-01T20:00:00Z,2012-08-01T19:00:00Z,PT60M,9.7,0
2012-08-01T21:00:00Z,2012-08-01T20:00:00Z,PT60M,9.6,2
2012-08-01T22:00:00Z,2012-08-01T21:00:00Z,PT60M,9.7,101
2012-08-01T23:00:00Z,2012-08-01T22:00:00Z,PT60M,10.1,272
2012-08-02T00:00:00Z,2012-08-01T23:00:00Z,PT60M,10.5,433
2012-08-02T01:00:00Z,2012-08-02T00:00:00Z,PT60M,11.2,551
2012-08-02T02:00:00Z,2012-08-02T01:00:00Z,PT60M,12.2,613
2012-08-02T03:00:00Z,2012-08-02T02:00:00Z,PT60M,13.2,615
2012-08-02T04:00:00Z,2012-08-02T03:00:00Z,PT60M,13.7,555
2012-08-02T05:00:00Z,2012-08-02T04:00:00Z,PT60M,13.8,438
2012-08-02T06:00:00Z,2012-08-02T05:00:00Z,PT60M,13.9,277
2012-08-02T07:00:00Z,2012-08-02T06:00:00Z,PT60M,13.4,95
2012-08-02T08:00:00Z,2012-08-02T07:00:00Z,PT60M,12.6,10
2012-08-02T09:00:00Z,2012-08-02T08:00:00Z,PT60M,11.8,0
2012-08-02T10:00:00Z,2012-08-02T09:00:00Z,PT60M,11.0,0
2012-08-02T11:00:00Z,2012-08-02T10:00:00Z,PT60M,10.3,0
2012-08-02T12:00:00Z,2012-08-02T11:00:00Z,PT60M,9.6,0
2012-08-02T13:00:00Z,2012-08-02T12:00:00Z,PT60M,9.3,0
2012-08-02T14:00:00Z,2012-08-02T13:00:00Z,PT60M,9.3,0
2012-08-02T15:00:00Z,2012-08-02T14:00:00Z,PT60M,9.3,0
2012-08-02T16:00:00Z,2012-08-02T15:00:00Z,PT60M,9.1,0
2012-08-02T17:00:00Z,2012-08-02T16:00:00Z,PT60M,8.8,0
2012-08-02T18:00:00Z,2012-08-02T17:00:00Z,PT60M,8.4,0
